nome;sinal;subsetor;subsetor_nome;forma_empresarial;fonte;ano
União das freguesias de Torre do Terrenho, Sebadelhe da Serra e Terrenho;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Torre e Portela;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Torre e Vila Mou;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Torres Novas (Santa Maria, Salvador e Santiago);APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Torres Novas (São Pedro), Lapas e Ribeira Branca;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Torrozelo e Folhadosa;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Touguinha e Touguinhó;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Tourais e Lajes;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Touvedo (São Lourenço e Salvador);APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Trancoso (São Pedro e Santa Maria) e Souto Maior;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Travanca e Santa Cruz;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Travancas e Roriz;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Travassô e Óis da Ribeira;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Treixedo e Nagozela;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Trevões e Espinhosa;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Trigaches e São Brissos;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Trofa, Segadães e Lamas do Vouga;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Troporiz e Lapela;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Trouxemil e Torre de Vilela;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Távora (Santa Maria e São Vicente);APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Távora e Pereiro;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Unhão e Lordelo;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Urros e Peredo dos Castelhanos;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Valbom (São Pedro), Passô e Valbom (São Martinho);APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vale (São Cosme), Telhado e Portela;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vale Flor, Carvalhal e Pai Penela;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vale Formoso e Aldeia do Souto;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vale de Frades e Avelanoso;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vale de Mendiz, Casal de Loivos e Vilarinho de Cotas;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vale de Prazeres e Mata da Rainha;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vale do Seixo e Vila Garcia;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Valença, Cristelo Covo e Arão;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Valtorno e Mourão;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Veade, Gagos e Molares;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Venade e Azevedo;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Venda Nova e Pondras;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Venda do Pinheiro e Santo Estêvão das Galés;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Ventosa e Cova;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Verim, Friande e Ajude;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Viade de Baixo e Fervidelas;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Viatodos, Grimancelos, Minhotães e Monte de Fralães;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vide e Cabeça;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vila Chã (São João Baptista e Santiago);APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vila Chã, Codal e Vila Cova de Perrinho;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vila Cova da Lixa e Borba de Godim;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vila Cova de Alva e Anseriz;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vila Cova do Covelo/Mareco;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vila Cova e Feitos;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vila Flor e Nabo;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vila Franca das Naves e Feital;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vila Fria e Vizela (São Jorge);APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vila Garcia, Aboim e Chapa;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vila Nova de Cerveira e Lovelhe;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vila Nova de Famalicão e Calendário;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vila Nova de Paiva, Alhais e Fráguas;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vila Seca e Bem da Fé;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vila Seca e Santo Adrião;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vila Verde e Santão;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vila e Roussas;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vilamar e Corticeiro de Cima;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vilar de Lomba e São Jomil;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vilar de Perdizes e Meixide;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vilar e Mosteiró;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vilares e Carnicães;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vilarinho dos Galegos e Ventozelo;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vilarouco e Pereiros;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vilas Boas e Vilarinho das Azenhas;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vilaça e Fradelos;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vilela, Seramil e Paredes Secas;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vilela, São Cosme e São Damião e Sá;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Vouzela e Paços de Vilharigues;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Zebreira e Segura;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Águas Boas e Forles;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Águas Santas e Moure;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Ázere e Covelo;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
União das freguesias de Évora (São Mamede, Sé, São Pedro e Santo Antão);APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
